RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06
15924,Wildwood,Missouri,754,362800,378800,383200,333200,323600,332e3,331300,341400,328e3,329300,364700,368300,351600,297400,274200,289500,293800,311800,328100,329300,317600,297e3,292e3,318100,335400,336e3,298300,288900,294200,326800,331900,356100,352800,347800,330200,319e3,338900,329200,326200,303400,311700,315900,324300,321500,336100,305800,306100,299500,320100,318900,294e3,295300,284600,31e4,308200,306600,299600,297900,301900,303400,319800,326400,318400,307e3,325100,337500,339300,321800,317400,331300,333500,336200,321900,324800,315e3,334500,334e3,349200,341200,354500,350800,336300,344100,332300,341900,344600,360700,357200,329400,320800,326100,338e3,342700,358200,393900,396800,399400,362200,363900,353e3,359100,350400,350700,342600,350700,339300,348100,350100,349900,349500,358700,380300,371800,358e3,371400,379100,376900,358200,360500,389900,387600,394800,380700,366500
30187,Altadena,California,755,549700,572300,556600,552400,519e3,507900,518e3,496100,473200,428200,401100,415700,382700,385100,372300,423700,443500,456100,441900,466700,495600,532500,491e3,44e4,391200,417e3,472600,527700,544500,524600,542e3,546800,542200,497700,465200,465100,446100,482800,475100,479300,442800,415200,403300,407400,432500,466e3,445600,448900,435200,446800,459600,431600,440300,405600,442e3,491200,523300,523400,482500,482700,484800,530700,532300,582200,573e3,602400,610400,604800,590300,556500,522300,549500,539800,573800,576e3,597600,597300,587600,589500,631e3,628700,617500,599800,600700,630600,627200,646e3,642600,682e3,675800,671e3,657700,676600,700500,721900,724200,734600,717900,724e3,700200,698600,693200,714200,719900,747e3,764800,786100,773900,767700,788100,786500,813700,788e3,800500,806900,812900,815800,899300,904400,905300,814e3,801300,808e3,786100
54320,Saratoga Springs,New York,756,246900,240400,255600,251500,261100,256300,296300,300100,288100,244100,259900,285500,247700,207100,192900,242900,270200,259200,253700,243200,244800,243100,268800,280400,292700,275200,271600,261400,280800,285100,284900,279800,307800,318700,321100,310600,300700,292200,307500,325800,320300,295600,268500,277400,258900,269400,260800,277e3,274400,252e3,265600,271300,293300,277800,289700,297e3,317200,296500,305200,300800,292600,282900,277400,302300,301100,314300,313e3,307500,296400,298e3,308700,311100,322700,323900,329100,314e3,321700,312300,313e3,317600,318300,33e4,316600,301e3,286600,289800,317700,333900,336200,334200,324900,326400,324900,325600,323200,323700,318300,319600,294e3,296300,330400,349700,361500,328300,342200,330700,337200,331100,348300,356800,356700,336e3,334200,341900,357600,336100,333800,,,,,,,
6746,Richfield,Minnesota,757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174800,174200,175e3,182200,186900,194900,200600,210300,213e3,213600,204300,199200,198500,200200,199600,201200,212e3,218400,220800,218400,221e3,218e3,22e4,217300,223300,222800,218300,217200,222400,235600,240800,242e3,240700,235800,234300,233e3,233300,230800,233100,237600,238900,243500,248200
33330,Park Ridge,Illinois,758,390200,402700,348e3,361400,339200,344200,368900,380600,396300,366400,359400,371800,379800,405800,358e3,337e3,284200,301400,306700,345500,320700,312200,298300,377600,382200,393300,329400,340100,325700,315600,295e3,279800,271600,308200,318700,320600,293900,320400,334700,309200,297500,287900,320200,320400,315600,315600,301500,296e3,277200,292500,289600,309400,296300,312400,313400,294200,309500,293e3,302200,363800,334500,339100,283e3,324900,341400,326300,334300,332500,345500,356800,350400,351700,332400,352800,336700,338e3,313900,324e3,347400,355200,358300,339900,353400,364e3,378e3,361500,368600,376500,392e3,391400,378100,390700,389500,406500,391700,382300,387400,387300,373800,358e3,359700,371800,361600,351200,340400,333700,350800,418200,425100,422700,367900,390400,381300,386100,383300,396e3,387500,384500,369600,429500,415e3,437900,375500,388100
26256,Oakville,Missouri,759,216400,219100,204e3,211100,213300,216200,204500,190700,203400,204600,212100,210100,221500,223100,201300,197400,184600,190900,182100,188500,181100,184600,19e4,189200,193400,186100,191700,187400,189300,183400,179e3,175100,177700,180800,181100,188300,184e3,190900,180800,176600,166200,168300,175400,188e3,184700,166900,152600,153500,170200,176200,175200,182500,176e3,178500,169800,178300,183300,184700,182100,190400,189200,192700,186300,189400,187900,189700,198100,197100,190200,204100,206600,213e3,188200,188700,190200,195900,195500,191e3,187200,189700,192600,195600,199e3,196600,198600,194800,197200,197400,205900,211e3,211400,208100,211700,215600,213400,208500,209600,209100,210200,205700,206200,205500,211700,214900,205800,203700,225400,242e3,248500,233400,232800,234900,231200,232300,234200,233500,23e4,234200,235400,243200,240200,250200,249400,249600
21355,Woburn,Massachusetts,760,324e3,322800,342900,322900,322400,307400,316900,327e3,332200,333500,321800,331200,318500,308400,298700,297500,308400,296400,308300,306100,302700,324100,324500,339e3,320100,32e4,313600,303500,302100,294800,295500,294500,32e4,336200,329200,312200,293700,305300,296900,286700,287800,285700,305800,302e3,296600,282400,280500,275300,276500,288300,317700,326300,306200,289200,275800,287700,303200,322600,324800,318800,310700,318600,320100,332500,328900,318400,312600,330400,362400,365500,351900,349100,355600,346500,342500,335600,345600,346500,352900,349200,344800,346300,369100,367900,398800,381200,388300,365400,373300,370600,371500,379600,383500,386700,383200,375900,377500,384300,387900,380500,379100,392300,399600,392400,389900,392800,395600,409900,415500,429300,433600,434200,428200,412e3,406e3,418600,428300,448500,442e3,403300,406700,425300,474500,459100
397859,Mt Laurel,New Jersey,761,242200,255300,231700,222600,213300,207400,197900,207e3,219400,234200,230200,235800,232300,239300,220600,218100,207800,210300,209300,202200,204500,202300,202200,207800,213200,225200,214600,206800,197800,207600,222600,227600,229300,224800,211900,224300,225300,235400,207700,209200,225200,227200,215100,205100,224400,226300,206400,191900,199800,207800,202400,198900,200100,201e3,182e3,182500,193200,213300,205800,186500,184400,182600,189600,185300,218100,217900,226100,209700,213600,209500,203100,209400,204700,211800,201800,205500,197e3,206200,201900,199900,199e3,201900,215200,203900,210400,212300,223600,217500,213700,216800,221900,211400,205800,207e3,210100,218100,214300,219e3,214700,222500,221600,218900,214400,222400,230400,212500,207e3,208400,229100,224100,227900,216200,230100,226500,234300,218e3,212200,212800,215700,219400,216e3,215700,211400,206300
3418,Anthem,Arizona,762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233500,238300,252200,257600,258400,240100,271900,270100,295700,263200,266e3,249e3,248100,249400,25e4,254200,252800,259100,263600,264200,260900,260800,265100,259900,265400,265400,273700,280900,285100,285700,291800,290800,293100,264600,266900,266400,281600,280400,281200,277800,280300,283500,287100,292800,298400,291100,292100,272700,277200,278400,302200,303900,296600,290400,314600,31e4,322e3,306600,317900,307e3,294900
32927,Montclair,California,763,300200,310100,318600,321800,302e3,271300,248600,242500,237800,228900,217800,219900,221200,221500,215800,204700,193400,186400,200500,208e3,213500,208400,210300,209100,206e3,217200,229500,237300,233500,221500,220500,227500,235e3,235600,231500,228e3,233700,231900,233800,222400,213100,202600,192800,196200,199e3,199500,200100,202e3,210600,212900,222400,237900,237700,232900,217300,214700,225800,231e3,243400,238800,246200,245700,251100,256700,269100,280600,293300,291100,285600,282e3,298200,314700,316700,310900,302500,308100,300700,302900,309800,330200,340500,338400,327500,309400,314300,318400,341100,339200,344100,337900,334100,331500,335200,342700,346e3,346800,352e3,360600,370800,354e3,350400,350200,365600,371500,371700,378100,379800,381300,380400,382200,376400,392400,388200,385300,368600,371900,380400,381100,384700,390100,402400,416100,425400,426100
51952,Evesham,New Jersey,764,251e3,261800,280800,267300,251400,233300,244300,232300,254100,242400,249600,249700,265e3,281700,277700,263300,236e3,214500,211700,212600,214100,216100,234100,255500,266e3,267300,240800,227600,229200,234900,239200,223800,233500,234400,237700,239200,255500,270900,269300,253400,257200,247600,245800,238e3,230800,226e3,207900,228800,231900,263200,261500,259e3,233800,230800,246100,249700,237600,226500,228500,236500,232600,241100,242e3,238400,220700,218700,228800,227e3,231400,229200,244700,227500,234500,222200,239e3,232700,238400,222900,215300,216900,229600,239600,226700,23e4,230600,241800,234500,233700,230200,236800,234300,236800,239400,231100,230600,225100,230100,232800,241900,253200,257100,255500,254800,251e3,240900,239900,233500,24e4,236800,270900,266700,269e3,241200,235e3,23e4,233900,240700,230400,234200,229300,246700,250900,261300,255900
51751,Dublin,California,765,509400,503e3,488800,489100,506300,531600,557200,559100,518e3,509800,484400,485100,441700,451600,439700,459500,445400,430500,422500,423700,453200,467600,471400,473500,462500,474600,459800,465300,462600,475300,483800,487900,506900,517500,550200,574400,534800,476200,434e3,427100,426600,423100,432500,449400,437800,434900,414e3,421900,424400,439600,428400,435300,431400,446400,446400,491400,502600,516e3,471700,468100,472100,494200,509100,534300,546100,563700,564800,585500,594500,607400,612100,644100,654200,656400,633e3,636700,651300,661500,667700,665800,651500,649800,651700,661500,688200,707500,719400,715800,718600,714100,717300,727400,743e3,749900,764500,774200,771200,770300,778400,777300,771800,769900,795500,793900,818900,831100,857900,888300,890300,885500,850400,836900,843200,839800,829500,818400,828e3,865200,915900,947200,958500,917900,897600,860700
31277,Duncanville,Texas,766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132e3,126800,129500,133100,140500,141600,146100,139e3,144400,133e3,150300,153600,165600,157200,152100,148500,147e3,143700,145300,145500,153800,157100,161700,156e3,168e3,176700,189700,179200,178700,170100,179700,177500,177700,169500,169100,169500,175400
15007,Buffalo Grove,Illinois,767,286300,308200,298300,291300,276700,283500,277e3,296900,311300,3e5,336e3,296800,303500,236700,254900,242200,236600,225300,226500,232100,241400,258e3,258200,267900,244e3,243400,233800,244200,234200,222e3,219100,213900,218400,208100,234200,219600,222800,196700,203300,193300,200800,210200,214700,216800,206400,213100,186500,200200,193300,223800,192100,196600,199400,206100,206600,204300,228100,231800,225100,221600,194e3,189e3,196500,226800,245500,244300,255800,244900,236700,247400,258900,261200,240800,236300,243e3,243800,254800,260800,264300,262400,271700,269e3,265800,261600,271600,272500,252300,255500,249600,266100,270700,278900,280300,277300,293700,31e4,306300,305500,298200,305400,293e3,284300,268100,277600,281600,294500,278900,261100,268300,277800,289200,278800,274300,280500,283200,282900,289400,297900,292300,273300,275900,276100,286300,283700
23050,Trumbull,Connecticut,768,380700,386400,410600,426200,419200,417900,394e3,399400,397700,402200,376600,362500,371500,374800,367400,367300,374100,377400,362e3,353500,363700,383100,403700,412200,388600,365400,355400,371600,379500,384900,387600,374700,392900,380300,392600,351400,326200,334600,372e3,385100,382200,359700,366600,354300,357900,370400,405400,403500,398100,377300,372400,379100,366600,355500,334700,313800,320800,321800,324200,294900,296400,319400,361200,359300,361300,348100,349300,346400,360600,369900,370800,355300,352900,348700,359200,356400,363200,365400,368e3,361900,345800,337700,341e3,354200,354700,384600,372400,375800,337600,348100,34e4,350600,349600,354700,366900,366800,380700,357400,349700,341100,340800,349200,357600,356500,359700,355900,359500,364800,357e3,373400,381e3,390200,388500,375400,380200,367e3,366300,393200,419600,416500,394600,384e3,399800,393e3
38049,Covington,Louisiana,769,,,,,,,,,,,,,202100,205400,181300,181e3,176900,181200,180100,173500,183200,184300,184600,197500,206900,203400,191100,181800,189100,188e3,196600,193800,202800,214200,217900,204900,191800,191700,188700,179900,175700,185900,205900,205300,222800,199600,191600,172600,171400,170600,160400,168500,169800,176400,182600,186300,187700,191300,210600,200600,185900,166400,184800,189100,191200,190200,191200,200700,195200,194900,183200,184800,184200,193800,191900,197100,191500,188100,186100,187100,206100,214900,220800,213600,211200,211700,215900,215900,218600,215800,223300,225900,224e3,213900,213e3,227200,238200,235400,221e3,214200,221e3,223800,222900,216800,213200,216100,220200,218200,201900,196600,194e3,202300,203500,206900,211900,213300,217500,231200,224300,231e3,215700,224600,220200,
19811,Pacifica,California,770,641900,624300,592400,576100,564e3,549800,536500,544800,545200,589300,561400,570600,521800,510100,498900,513e3,526500,515300,501700,517e3,556e3,571600,601700,586600,573e3,546600,510200,509700,488800,498100,493100,496800,511500,521e3,507700,520400,514800,514100,488300,480100,465600,447200,430500,453800,460300,476600,464200,484800,479200,473700,448100,464500,480800,508900,492900,512600,523800,55e4,558600,569500,579500,577e3,586500,597500,625100,614200,619600,610900,622200,622700,620200,658e3,664200,674800,640900,644700,646300,668500,656600,664300,660400,700300,729100,745700,755600,743800,751300,743400,738900,747700,750300,763700,785e3,795800,800500,800100,791700,812e3,795500,823100,828600,839100,843100,841900,855100,850600,850100,835400,853100,858300,885700,877600,867700,857900,871600,927e3,943800,,,,,,,
10315,Beavercreek,Ohio,771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162400,162700,174600,173700,174700,168200,176700,175700,176200,165e3,154200,154200,164200,178300,176600,184600,184600,189300,179600,179600,178900,187600,184100,178600,199600,205600,213200,193500
53267,Menomonee Falls,Wisconsin,772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185400,186600,195500,204800,203900,203700,208700,209800,211800,214400,209200,203200,209100,209700,215700,212100,215700,218900,218600,219700,227800,232600,221200,215900,213100,219200,215400,217500,217600,221400,221900,219100,210900,202700,212200,225300,224e3,227400,223700,226200,221e3,210500,214500,218800,224200,229300,239800,245600,255700,242900,235700,234300,246200,257300,248200,237700,226900,234800,246200,266800,256500,257600,256700,266900,267200
39084,Hurst,Texas,773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156300,156e3,159200,157600,149600,152200,156500,165100,161300,162500,165400,169200,156400,156500,151300,159300,158100,162700,170300,171600,175200,183100,186e3,188600,179900,179800,181700,189e3,199500,199900,200300,201600,211500,212e3,209800,209700,200200,197800,192e3,211800,206300,224600,229400,237800,222900,209300,216300,213300
37601,Brookfield,Wisconsin,774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251e3,258e3,270200,267e3,261e3,262700,267200,265e3,257500,265100,252600,297100,291600,311200,271500,258700,255400,254900,264300,270500,273800,279600,268e3,260900,255400,259600,264900,267900,272400,269900,272600,274800,278700,269600,273900,282600,291900,283600,266600,264900,273400,276800,274600,269700,272100,271100,274300,281900,284600,286800,284500,297200,302200,308700,306400,309100,306300,312900,314100,304600,302200,294100,311100,304500,317700
44314,Brighton,New York,775,15e4,146300,140800,139500,143700,150600,158500,158400,162900,162600,162400,158500,152100,155e3,147300,152100,144e3,156100,170800,179200,171500,154300,153400,158300,158300,159200,153100,155100,162200,162500,163300,158600,159300,157200,155500,170200,172700,167400,150100,152300,155600,159800,154500,162400,164400,165e3,161100,152400,147600,133400,137500,145200,151800,153700,153e3,157400,156900,153800,149500,148200,148500,147900,152e3,154200,162700,163e3,167800,163200,161800,158600,164200,163300,155200,153400,155600,163700,160500,159800,159600,162500,167100,168900,164900,153800,155700,157e3,163700,163400,162500,159800,164500,165800,176e3,176200,182600,192200,200900,202900,201900,203900,208500,213600,207500,209600,203100,210200,199700,203100,197400,209100,206900,207700,199200,191200,181500,181900,172300,168700,166700,183400,191100,202500,196900,195600
30691,Caldwell,Idaho,776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125800,123900,123e3,121900,124500,125100,124800,124400,127600,130100,132400,131200,131300,132700,136100,137500,136500,137600,136e3,141100,142400,148400,150700,148700,146500,146e3,147400,148600,147800,149500,153100,154500,155700,152500,153100,157400,162300,162700,161100,162900,169400,169200,171500,173600,177800,181500,183900,189200,188400,189800
19728,Oakley,California,777,347400,323e3,281300,272800,242200,238700,226700,226100,233800,233300,233500,210600,197100,197400,199e3,209400,199900,218700,209200,218800,209e3,228500,224600,227900,225300,227700,222300,212500,207100,199800,201500,202300,203400,195200,198900,200300,208e3,198500,198100,197300,192500,187200,173300,181e3,179400,189e3,196100,201500,201600,205900,203300,211100,196200,205400,211300,231e3,244800,255e3,252500,246500,237100,245800,249300,267700,276600,298300,3e5,310800,313900,321900,327400,327500,321200,317400,321900,329600,329700,324100,320100,319400,327300,330900,331e3,341800,345400,356700,338600,338700,340400,354200,364e3,368300,371900,379200,385700,393500,401e3,395e3,400800,392200,384500,381e3,386e3,402600,402800,398800,403600,410300,439e3,446300,457100,447500,448100,446700,444600,449900,452200,463e3,471300,473900,476800,465800,470200,460700
7279,Stow,Ohio,778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181300,180500,153700,152e3,151200,135400,135200,131300,136200,135200,137e3,138300,144100,147800,143400,163100,162600,170500,152900,154e3,155e3,153200,154800,151e3,161200,151400,154e3,148800,158200,158700,156e3,156700,152500,145600,146500,150800,167e3,169600,178800,185300,192100,181300,173100,166600,171900
17545,Commerce City,Colorado,779,177200,171300,171700,164300,158600,161700,165300,175200,175900,173500,161e3,151100,142800,151500,158800,162300,155600,153500,165100,173100,176100,179900,178300,175900,167300,168800,171e3,163900,163900,161900,173200,175400,176400,176600,172700,161700,158400,159700,166300,158500,148300,146400,150100,150100,152500,159e3,174400,173400,165800,163900,176700,183200,185e3,188400,191900,185800,177700,183400,199500,201500,200100,194800,202e3,211400,221800,225e3,222200,222700,222e3,222600,219400,225600,232700,241900,242500,242e3,242e3,241200,241800,242900,250200,253900,260100,261600,267800,270500,271600,268200,264700,273500,279200,286500,284700,290100,291e3,296200,295200,294700,298e3,301500,306600,305e3,310900,311700,317900,318700,321400,321300,319e3,325100,326500,328300,328300,332700,344700,346300,352700,355700,360600,351900,347900,351400,362600,360900
16807,Arnold,Missouri,780,139300,146200,150100,154600,149100,148400,146900,149300,150400,150400,15e4,148200,149300,144600,142500,149100,147200,155800,148300,151100,149900,153500,145500,132400,129300,140900,146300,143900,141400,142500,139900,133300,126600,127300,131300,137500,145700,158500,155400,147100,129200,134100,133200,146100,149900,146700,129800,122700,128500,139800,143e3,142700,134800,128200,133100,138100,136900,134200,138e3,149e3,15e4,144600,138900,139200,140300,137300,136300,134800,128200,124800,124800,134500,133600,137500,137600,138e3,136500,135700,134900,138400,14e4,146800,135200,133e3,133400,140900,145600,145400,147900,153100,150800,152800,151e3,150100,149400,146900,151500,157600,156600,155600,151600,155300,159800,157e3,154900,154100,158600,161700,160300,160100,164100,162200,158100,156600,156e3,160800,163700,168200,165200,158400,159600,167500,165600,167e3
51617,Culver City,California,781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536900,493100,539700,611e3,597200,556e3,518700,596500,581400,559900,500700,531100,545500,601300,671e3,637200,663600,634200,649900,614200,520100,532300,571e3,591100,602800,560500,554500,570100,578900,617500,576100,684e3,697200,754800,694800,674e3,649400,688300,743900,768300,748500,684500,754700,782100,885700,813900,788500,766800,779900,821300,773400,760100,766800,794700,903300,884e3,940800,888400,903500,941800,855800,772700,750400,883700,903200,920500,1005400
48531,Windsor Mill,Maryland,782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154600,139800,144300,148300,154800,159200,173500,156600,164900,151600,176500,159e3,152300,130100,140300,146e3,15e4,151500,142700,155600,152300,156300,148900,132400,133300,131100,145100,137700,142500,144600,147500,138600,142300,140600,145500,145100,148400,155700,144900,140900,132e3,138400,14e4,144100,134500,137100,124700,137e3,136100,150600,152100,157800,185800,180500,189100,150500,157900,151300,165400,165400,161e3,157600,163300,160900,174900,182300,194800,186300,174400,184100,211e3,222900,225100,201400,187800,186700
